context;statement;option_1;option_2;option_3
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely true;Neither true nor false;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Definitely true;Neither true nor false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Definitely false;Neither true nor false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely true;Definitely false
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
People working digging a hole.;There are people covering up a hole that someone is stuck inside of.;Neither true nor false;Definitely false;Definitely true
