context;statement;option_1;option_2;option_3
A pale dog runs down a path.;A dog is laying down inside.;Definitely true;Neither true nor false;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Definitely true;Neither true nor false;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Definitely true;Neither true nor false;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Definitely true;Neither true nor false;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Definitely true;Neither true nor false;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Definitely true;Neither true nor false;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Definitely true;Neither true nor false;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Definitely true;Neither true nor false;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Definitely true;Neither true nor false;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Definitely true;Neither true nor false;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Definitely true;Neither true nor false;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Definitely true;Neither true nor false;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Definitely true;Neither true nor false;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Definitely true;Neither true nor false;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Definitely true;Neither true nor false;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Definitely true;Neither true nor false
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Definitely false;Neither true nor false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely true;Definitely false
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
A pale dog runs down a path.;A dog is laying down inside.;Neither true nor false;Definitely false;Definitely true
